Entity,Code,Date,Daily new confirmed cases of COVID-19 per million people (cases)
Puerto Rico,PRI,"May 24, 2020",24.468
Puerto Rico,PRI,"May 25, 2020",31.11
Puerto Rico,PRI,"May 26, 2020",24.818
Puerto Rico,PRI,"May 27, 2020",22.371
Puerto Rico,PRI,"May 28, 2020",25.517
Puerto Rico,PRI,"May 29, 2020",31.11
Puerto Rico,PRI,"May 30, 2020",56.277
Puerto Rico,PRI,"May 31, 2020",24.818
Puerto Rico,PRI,"Jun 1, 2020",20.274
Puerto Rico,PRI,"Jun 2, 2020",33.906
Puerto Rico,PRI,"Jun 3, 2020",21.672
Puerto Rico,PRI,"Jun 4, 2020",30.76
Puerto Rico,PRI,"Jun 5, 2020",169.531
Puerto Rico,PRI,"Jun 6, 2020",39.149
Puerto Rico,PRI,"Jun 7, 2020",103.117
Puerto Rico,PRI,"Jun 8, 2020",24.468
Puerto Rico,PRI,"Jun 9, 2020",21.322
Puerto Rico,PRI,"Jun 10, 2020",48.587
Puerto Rico,PRI,"Jun 11, 2020",50.335
Puerto Rico,PRI,"Jun 12, 2020",8.04
Puerto Rico,PRI,"Jun 13, 2020",64.317
Puerto Rico,PRI,"Jun 14, 2020",53.83
Puerto Rico,PRI,"Jun 15, 2020",42.295
Puerto Rico,PRI,"Jun 16, 2020",27.614
Puerto Rico,PRI,"Jun 17, 2020",21.322
Puerto Rico,PRI,"Jun 18, 2020",18.176
Puerto Rico,PRI,"Jun 19, 2020",37.751
Puerto Rico,PRI,"Jun 20, 2020",0
Puerto Rico,PRI,"Jun 21, 2020",123.041
Puerto Rico,PRI,"Jun 22, 2020",21.672
Puerto Rico,PRI,"Jun 23, 2020",13.632
Puerto Rico,PRI,"Jun 24, 2020",42.295
Puerto Rico,PRI,"Jun 25, 2020",47.189
Puerto Rico,PRI,"Jun 26, 2020",19.924
Puerto Rico,PRI,"Jun 27, 2020",15.73
Puerto Rico,PRI,"Jun 28, 2020",50.335
Puerto Rico,PRI,"Jun 29, 2020",42.994
Puerto Rico,PRI,"Jun 30, 2020",21.322
Puerto Rico,PRI,"Jul 1, 2020",75.153
Puerto Rico,PRI,"Jul 2, 2020",25.167
Puerto Rico,PRI,"Jul 3, 2020",24.818
Puerto Rico,PRI,"Jul 4, 2020",26.216
Puerto Rico,PRI,"Jul 5, 2020",1.398
Puerto Rico,PRI,"Jul 6, 2020",80.046
Puerto Rico,PRI,"Jul 7, 2020",233.847
Puerto Rico,PRI,"Jul 8, 2020",45.092
Puerto Rico,PRI,"Jul 9, 2020",66.414
Puerto Rico,PRI,"Jul 10, 2020",0
Puerto Rico,PRI,"Jul 11, 2020",137.023
Puerto Rico,PRI,"Jul 12, 2020",82.843
Puerto Rico,PRI,"Jul 13, 2020",100.67
Puerto Rico,PRI,"Jul 14, 2020",66.065
Puerto Rico,PRI,"Jul 15, 2020",39.499
Puerto Rico,PRI,"Jul 16, 2020",89.484
Puerto Rico,PRI,"Jul 17, 2020",68.162
Puerto Rico,PRI,"Jul 18, 2020",190.853
Puerto Rico,PRI,"Jul 19, 2020",116.399
Puerto Rico,PRI,"Jul 20, 2020",213.224
Puerto Rico,PRI,"Jul 21, 2020",139.12
Puerto Rico,PRI,"Jul 22, 2020",167.433
Puerto Rico,PRI,"Jul 23, 2020",34.256
Puerto Rico,PRI,"Jul 24, 2020",152.053
Puerto Rico,PRI,"Jul 25, 2020",172.677
Puerto Rico,PRI,"Jul 26, 2020",200.291
Qatar,QAT,"Dec 31, 2019",0
Qatar,QAT,"Jan 1, 2020",0
Qatar,QAT,"Jan 2, 2020",0
Qatar,QAT,"Jan 3, 2020",0
Qatar,QAT,"Jan 4, 2020",0
Qatar,QAT,"Jan 5, 2020",0
Qatar,QAT,"Jan 6, 2020",0
Qatar,QAT,"Jan 7, 2020",0
Qatar,QAT,"Jan 8, 2020",0
Qatar,QAT,"Jan 9, 2020",0
Qatar,QAT,"Jan 10, 2020",0
Qatar,QAT,"Jan 11, 2020",0
Qatar,QAT,"Jan 12, 2020",0
Qatar,QAT,"Jan 13, 2020",0
Qatar,QAT,"Jan 14, 2020",0
Qatar,QAT,"Jan 15, 2020",0
Qatar,QAT,"Jan 16, 2020",0
Qatar,QAT,"Jan 17, 2020",0
Qatar,QAT,"Jan 18, 2020",0
Qatar,QAT,"Jan 19, 2020",0
Qatar,QAT,"Jan 20, 2020",0
Qatar,QAT,"Jan 21, 2020",0
Qatar,QAT,"Jan 22, 2020",0
Qatar,QAT,"Jan 23, 2020",0
Qatar,QAT,"Jan 24, 2020",0
Qatar,QAT,"Jan 25, 2020",0
Qatar,QAT,"Jan 26, 2020",0
Qatar,QAT,"Jan 27, 2020",0
Qatar,QAT,"Jan 28, 2020",0
Qatar,QAT,"Jan 29, 2020",0
Qatar,QAT,"Jan 30, 2020",0
Qatar,QAT,"Jan 31, 2020",0
Qatar,QAT,"Feb 1, 2020",0
Qatar,QAT,"Feb 2, 2020",0
Qatar,QAT,"Feb 3, 2020",0
Qatar,QAT,"Feb 4, 2020",0
Qatar,QAT,"Feb 5, 2020",0
Qatar,QAT,"Feb 6, 2020",0
Qatar,QAT,"Feb 7, 2020",0
Qatar,QAT,"Feb 8, 2020",0
Qatar,QAT,"Feb 9, 2020",0
Qatar,QAT,"Feb 10, 2020",0
Qatar,QAT,"Feb 11, 2020",0
Qatar,QAT,"Feb 12, 2020",0
Qatar,QAT,"Feb 13, 2020",0
Qatar,QAT,"Feb 14, 2020",0
Qatar,QAT,"Feb 15, 2020",0
Qatar,QAT,"Feb 16, 2020",0
Qatar,QAT,"Feb 17, 2020",0
Qatar,QAT,"Feb 18, 2020",0
Qatar,QAT,"Feb 19, 2020",0
Qatar,QAT,"Feb 20, 2020",0
Qatar,QAT,"Feb 21, 2020",0
Qatar,QAT,"Feb 22, 2020",0
Qatar,QAT,"Feb 23, 2020",0
Qatar,QAT,"Feb 24, 2020",0
Qatar,QAT,"Feb 25, 2020",0
Qatar,QAT,"Feb 26, 2020",0
Qatar,QAT,"Feb 27, 2020",0
Qatar,QAT,"Feb 28, 2020",0
Qatar,QAT,"Feb 29, 2020",0
Qatar,QAT,"Mar 1, 2020",0.347
Qatar,QAT,"Mar 2, 2020",0.694
Qatar,QAT,"Mar 4, 2020",1.735
Qatar,QAT,"Mar 7, 2020",1.041
Qatar,QAT,"Mar 8, 2020",0.347
Qatar,QAT,"Mar 9, 2020",1.041
Qatar,QAT,"Mar 10, 2020",1.041
Qatar,QAT,"Mar 11, 2020",2.083
Qatar,QAT,"Mar 12, 2020",82.608
Qatar,QAT,"Mar 14, 2020",20.131
Qatar,QAT,"Mar 15, 2020",5.901
Qatar,QAT,"Mar 16, 2020",22.214
Qatar,QAT,"Mar 17, 2020",13.19
Qatar,QAT,"Mar 18, 2020",1.041
Qatar,QAT,"Mar 19, 2020",3.471
Qatar,QAT,"Mar 20, 2020",2.777
Qatar,QAT,"Mar 21, 2020",3.471
Qatar,QAT,"Mar 22, 2020",3.818
Qatar,QAT,"Mar 23, 2020",4.512
Qatar,QAT,"Mar 24, 2020",2.43
Qatar,QAT,"Mar 25, 2020",8.677
Qatar,QAT,"Mar 26, 2020",3.818
Qatar,QAT,"Mar 27, 2020",4.165
Qatar,QAT,"Mar 28, 2020",4.512
Qatar,QAT,"Mar 29, 2020",9.719
Qatar,QAT,"Mar 30, 2020",15.272
Qatar,QAT,"Mar 31, 2020",20.479
Qatar,QAT,"Apr 1, 2020",30.544
Qatar,QAT,"Apr 2, 2020",18.743
Qatar,QAT,"Apr 3, 2020",39.569
Qatar,QAT,"Apr 4, 2020",0
Qatar,QAT,"Apr 5, 2020",130.508
Qatar,QAT,"Apr 6, 2020",96.839
Qatar,QAT,"Apr 7, 2020",79.138
Qatar,QAT,"Apr 8, 2020",78.096
Qatar,QAT,"Apr 9, 2020",53.105
Qatar,QAT,"Apr 10, 2020",57.618
Qatar,QAT,"Apr 11, 2020",47.205
Qatar,QAT,"Apr 12, 2020",74.972
Qatar,QAT,"Apr 13, 2020",87.121
Qatar,QAT,"Apr 14, 2020",87.468
Qatar,QAT,"Apr 15, 2020",68.378
Qatar,QAT,"Apr 16, 2020",98.228
Qatar,QAT,"Apr 17, 2020",136.061
Qatar,QAT,"Apr 18, 2020",194.373
Qatar,QAT,"Apr 19, 2020",119.748
Qatar,QAT,"Apr 20, 2020",152.722
Qatar,QAT,"Apr 21, 2020",196.803
Qatar,QAT,"Apr 22, 2020",179.795
Qatar,QAT,"Apr 23, 2020",211.033
Qatar,QAT,"Apr 24, 2020",216.24
Qatar,QAT,"Apr 25, 2020",264.139
Qatar,QAT,"Apr 26, 2020",289.13
Qatar,QAT,"Apr 27, 2020",322.451
Qatar,QAT,"Apr 28, 2020",332.169
Qatar,QAT,"Apr 29, 2020",234.983
Qatar,QAT,"Apr 30, 2020",223.182
Qatar,QAT,"May 1, 2020",293.295
Qatar,QAT,"May 2, 2020",238.454
Qatar,QAT,"May 3, 2020",269.345
Qatar,QAT,"May 4, 2020",235.677
Qatar,QAT,"May 5, 2020",222.14
Qatar,QAT,"May 6, 2020",330.087
Qatar,QAT,"May 7, 2020",288.088
Qatar,QAT,"May 8, 2020",318.633
Qatar,QAT,"May 9, 2020",455.041
Qatar,QAT,"May 10, 2020",392.217
Qatar,QAT,"May 11, 2020",412.695
Qatar,QAT,"May 12, 2020",382.845
Qatar,QAT,"May 13, 2020",529.666
Qatar,QAT,"May 14, 2020",482.461
Qatar,QAT,"May 15, 2020",601.515
Qatar,QAT,"May 16, 2020",400.2
Qatar,QAT,"May 17, 2020",536.955
Qatar,QAT,"May 18, 2020",566.458
Qatar,QAT,"May 19, 2020",473.784
Qatar,QAT,"May 20, 2020",568.194
Qatar,QAT,"May 21, 2020",517.518
Qatar,QAT,"May 22, 2020",539.385
Qatar,QAT,"May 23, 2020",635.183
Qatar,QAT,"May 24, 2020",601.168
Qatar,QAT,"May 25, 2020",520.989
Qatar,QAT,"May 26, 2020",607.762
Qatar,QAT,"May 27, 2020",604.639
Qatar,QAT,"May 28, 2020",603.944
Qatar,QAT,"May 29, 2020",682.735
Qatar,QAT,"May 30, 2020",691.759
Qatar,QAT,"May 31, 2020",817.407
Qatar,QAT,"Jun 1, 2020",572.012
Qatar,QAT,"Jun 2, 2020",528.625
Qatar,QAT,"Jun 3, 2020",633.795
Qatar,QAT,"Jun 4, 2020",659.827
Qatar,QAT,"Jun 5, 2020",548.756
Qatar,QAT,"Jun 6, 2020",608.804
Qatar,QAT,"Jun 7, 2020",590.061
Qatar,QAT,"Jun 8, 2020",553.616
Qatar,QAT,"Jun 9, 2020",474.825
Qatar,QAT,"Jun 10, 2020",597.35
Qatar,QAT,"Jun 11, 2020",595.614
Qatar,QAT,"Jun 12, 2020",512.311
Qatar,QAT,"Jun 13, 2020",526.542
Qatar,QAT,"Jun 14, 2020",634.489
Qatar,QAT,"Jun 15, 2020",411.654
Qatar,QAT,"Jun 16, 2020",442.198
Qatar,QAT,"Jun 17, 2020",416.86
Qatar,QAT,"Jun 18, 2020",380.763
Qatar,QAT,"Jun 19, 2020",439.769
Qatar,QAT,"Jun 20, 2020",354.383
Qatar,QAT,"Jun 21, 2020",356.119
Qatar,QAT,"Jun 22, 2020",305.79
Qatar,QAT,"Jun 23, 2020",358.896
Qatar,QAT,"Jun 24, 2020",408.183
Qatar,QAT,"Jun 25, 2020",416.166
Qatar,QAT,"Jun 26, 2020",367.92
Qatar,QAT,"Jun 27, 2020",328.351
Qatar,QAT,"Jun 28, 2020",305.096
Qatar,QAT,"Jun 29, 2020",260.321
Qatar,QAT,"Jun 30, 2020",240.536
Qatar,QAT,"Jul 1, 2020",340.847
Qatar,QAT,"Jul 2, 2020",317.591
Qatar,QAT,"Jul 3, 2020",310.302
Qatar,QAT,"Jul 4, 2020",262.403
Qatar,QAT,"Jul 5, 2020",183.96
Qatar,QAT,"Jul 6, 2020",213.81
Qatar,QAT,"Jul 7, 2020",189.514
Qatar,QAT,"Jul 8, 2020",208.257
Qatar,QAT,"Jul 9, 2020",211.033
Qatar,QAT,"Jul 10, 2020",193.332
Qatar,QAT,"Jul 11, 2020",180.489
Qatar,QAT,"Jul 12, 2020",172.853
Qatar,QAT,"Jul 13, 2020",163.134
Qatar,QAT,"Jul 14, 2020",145.085
Qatar,QAT,"Jul 15, 2020",179.448
Qatar,QAT,"Jul 16, 2020",156.193
Qatar,QAT,"Jul 17, 2020",161.052
Qatar,QAT,"Jul 18, 2020",156.54
Qatar,QAT,"Jul 19, 2020",142.309
Qatar,QAT,"Jul 20, 2020",118.012
Qatar,QAT,"Jul 21, 2020",135.02
Qatar,QAT,"Jul 22, 2020",136.408
Qatar,QAT,"Jul 23, 2020",153.069
Qatar,QAT,"Jul 24, 2020",129.466
Qatar,QAT,"Jul 25, 2020",136.755
Qatar,QAT,"Jul 26, 2020",138.144
Romania,ROU,"Dec 31, 2019",0
Romania,ROU,"Jan 1, 2020",0
Romania,ROU,"Jan 2, 2020",0
Romania,ROU,"Jan 3, 2020",0
Romania,ROU,"Jan 4, 2020",0
Romania,ROU,"Jan 5, 2020",0
Romania,ROU,"Jan 6, 2020",0
Romania,ROU,"Jan 7, 2020",0
Romania,ROU,"Jan 8, 2020",0
Romania,ROU,"Jan 9, 2020",0
Romania,ROU,"Jan 10, 2020",0
Romania,ROU,"Jan 11, 2020",0
Romania,ROU,"Jan 12, 2020",0
Romania,ROU,"Jan 13, 2020",0
Romania,ROU,"Jan 14, 2020",0
Romania,ROU,"Jan 15, 2020",0
Romania,ROU,"Jan 16, 2020",0
Romania,ROU,"Jan 17, 2020",0
Romania,ROU,"Jan 18, 2020",0
Romania,ROU,"Jan 19, 2020",0
Romania,ROU,"Jan 20, 2020",0
Romania,ROU,"Jan 21, 2020",0
Romania,ROU,"Jan 22, 2020",0
Romania,ROU,"Jan 23, 2020",0
Romania,ROU,"Jan 24, 2020",0
Romania,ROU,"Jan 25, 2020",0
Romania,ROU,"Jan 26, 2020",0
Romania,ROU,"Jan 27, 2020",0
Romania,ROU,"Jan 28, 2020",0
Romania,ROU,"Jan 29, 2020",0
Romania,ROU,"Jan 30, 2020",0
Romania,ROU,"Jan 31, 2020",0
Romania,ROU,"Feb 1, 2020",0
Romania,ROU,"Feb 2, 2020",0
Romania,ROU,"Feb 3, 2020",0
Romania,ROU,"Feb 4, 2020",0
Romania,ROU,"Feb 5, 2020",0
Romania,ROU,"Feb 6, 2020",0
Romania,ROU,"Feb 7, 2020",0
Romania,ROU,"Feb 8, 2020",0
Romania,ROU,"Feb 9, 2020",0
Romania,ROU,"Feb 10, 2020",0
Romania,ROU,"Feb 11, 2020",0
Romania,ROU,"Feb 12, 2020",0
Romania,ROU,"Feb 13, 2020",0
Romania,ROU,"Feb 14, 2020",0
Romania,ROU,"Feb 15, 2020",0
Romania,ROU,"Feb 16, 2020",0
Romania,ROU,"Feb 17, 2020",0
Romania,ROU,"Feb 18, 2020",0
Romania,ROU,"Feb 19, 2020",0
Romania,ROU,"Feb 20, 2020",0
Romania,ROU,"Feb 21, 2020",0
Romania,ROU,"Feb 22, 2020",0
Romania,ROU,"Feb 23, 2020",0
Romania,ROU,"Feb 24, 2020",0
Romania,ROU,"Feb 25, 2020",0
Romania,ROU,"Feb 26, 2020",0
Romania,ROU,"Feb 27, 2020",0.052
Romania,ROU,"Feb 28, 2020",0
Romania,ROU,"Feb 29, 2020",0.104
Romania,ROU,"Mar 1, 2020",0
Romania,ROU,"Mar 2, 2020",0
Romania,ROU,"Mar 4, 2020",0.052
Romania,ROU,"Mar 6, 2020",0.104
Romania,ROU,"Mar 7, 2020",0.052
Romania,ROU,"Mar 8, 2020",0.312
Romania,ROU,"Mar 9, 2020",0.104
Romania,ROU,"Mar 10, 2020",0.104
Romania,ROU,"Mar 11, 2020",0.416
Romania,ROU,"Mar 12, 2020",1.04
Romania,ROU,"Mar 13, 2020",0.988
Romania,ROU,"Mar 14, 2020",1.3
Romania,ROU,"Mar 15, 2020",1.248
Romania,ROU,"Mar 16, 2020",1.352
Romania,ROU,"Mar 17, 2020",2.339
Romania,ROU,"Mar 18, 2020",1.715
Romania,ROU,"Mar 19, 2020",2.235
Romania,ROU,"Mar 20, 2020",0.884
Romania,ROU,"Mar 21, 2020",1.611
Romania,ROU,"Mar 22, 2020",3.067
Romania,ROU,"Mar 23, 2020",3.431
Romania,ROU,"Mar 24, 2020",7.433
Romania,ROU,"Mar 25, 2020",9.669
Romania,ROU,"Mar 26, 2020",7.485
Romania,ROU,"Mar 27, 2020",6.394
Romania,ROU,"Mar 28, 2020",13.671
Romania,ROU,"Mar 29, 2020",8.317
Romania,ROU,"Mar 30, 2020",16.01
Romania,ROU,"Mar 31, 2020",9.98
Romania,ROU,"Apr 1, 2020",15.231
Romania,ROU,"Apr 2, 2020",11.176
Romania,ROU,"Apr 3, 2020",14.451
Romania,ROU,"Apr 4, 2020",23.132
Romania,ROU,"Apr 5, 2020",22.352
Romania,ROU,"Apr 6, 2020",13.047
Romania,ROU,"Apr 7, 2020",10.032
Romania,ROU,"Apr 8, 2020",18.713
Romania,ROU,"Apr 9, 2020",17.882
Romania,ROU,"Apr 10, 2020",22.924
Romania,ROU,"Apr 11, 2020",13.775
Romania,ROU,"Apr 12, 2020",27.186
Romania,ROU,"Apr 13, 2020",16.114
Romania,ROU,"Apr 14, 2020",17.31
Romania,ROU,"Apr 15, 2020",12.787
Romania,ROU,"Apr 16, 2020",17.518
Romania,ROU,"Apr 17, 2020",25.523
Romania,ROU,"Apr 18, 2020",18.713
Romania,ROU,"Apr 19, 2020",18.245
Romania,ROU,"Apr 20, 2020",17.05
Romania,ROU,"Apr 21, 2020",9.876
Romania,ROU,"Apr 22, 2020",15.906
Romania,ROU,"Apr 23, 2020",24.327
Romania,ROU,"Apr 24, 2020",20.065
Romania,ROU,"Apr 25, 2020",16.686
Romania,ROU,"Apr 26, 2020",11.332
Romania,ROU,"Apr 27, 2020",20.845
Romania,ROU,"Apr 28, 2020",15.75
Romania,ROU,"Apr 29, 2020",14.399
Romania,ROU,"Apr 30, 2020",18.817
Romania,ROU,"May 1, 2020",13.619
Romania,ROU,"May 2, 2020",16.998
Romania,ROU,"May 3, 2020",8.577
Romania,ROU,"May 4, 2020",22.404
Romania,ROU,"May 5, 2020",18.141
Romania,ROU,"May 6, 2020",16.894
Romania,ROU,"May 7, 2020",14.035
Romania,ROU,"May 8, 2020",20.377
Romania,ROU,"May 9, 2020",16.218
Romania,ROU,"May 10, 2020",16.634
Romania,ROU,"May 11, 2020",12.008
Romania,ROU,"May 12, 2020",11.748
Romania,ROU,"May 13, 2020",9.876
Romania,ROU,"May 14, 2020",11.644
Romania,ROU,"May 15, 2020",12.735
Romania,ROU,"May 16, 2020",9.876
Romania,ROU,"May 17, 2020",13.879
Romania,ROU,"May 18, 2020",8.681
Romania,ROU,"May 19, 2020",8.577
Romania,ROU,"May 20, 2020",8.057
Romania,ROU,"May 21, 2020",10.188
Romania,ROU,"May 22, 2020",10.292
Romania,ROU,"May 23, 2020",6.602
Romania,ROU,"May 24, 2020",7.537
Romania,ROU,"May 25, 2020",11.072
Romania,ROU,"May 26, 2020",11.072
Romania,ROU,"May 27, 2020",7.589
Romania,ROU,"May 28, 2020",8.577
Romania,ROU,"May 29, 2020",10.24
Romania,ROU,"May 30, 2020",9.928
Romania,ROU,"May 31, 2020",7.849
Romania,ROU,"Jun 1, 2020",6.446
Romania,ROU,"Jun 2, 2020",7.329
Romania,ROU,"Jun 3, 2020",6.186
Romania,ROU,"Jun 4, 2020",7.901
Romania,ROU,"Jun 5, 2020",12.372
Romania,ROU,"Jun 6, 2020",10.188
Romania,ROU,"Jun 7, 2020",9.721
Romania,ROU,"Jun 8, 2020",9.824
Romania,ROU,"Jun 9, 2020",6.498
Romania,ROU,"Jun 10, 2020",7.537
Romania,ROU,"Jun 11, 2020",10.188
Romania,ROU,"Jun 12, 2020",12.32
Romania,ROU,"Jun 13, 2020",11.54
Romania,ROU,"Jun 14, 2020",14.295
Romania,ROU,"Jun 15, 2020",16.634
Romania,ROU,"Jun 16, 2020",8.629
Romania,ROU,"Jun 17, 2020",12.995
Romania,ROU,"Jun 18, 2020",17.934
Romania,ROU,"Jun 19, 2020",16.634
Romania,ROU,"Jun 20, 2020",16.634
Romania,ROU,"Jun 21, 2020",17.154
Romania,ROU,"Jun 22, 2020",16.374
Romania,ROU,"Jun 23, 2020",12.787
Romania,ROU,"Jun 24, 2020",11.124
Romania,ROU,"Jun 25, 2020",16.686
Romania,ROU,"Jun 26, 2020",23.911
Romania,ROU,"Jun 27, 2020",21.364
Romania,ROU,"Jun 28, 2020",16.894
Romania,ROU,"Jun 29, 2020",15.127
Romania,ROU,"Jun 30, 2020",13.983
Romania,ROU,"Jul 1, 2020",20.169
Romania,ROU,"Jul 2, 2020",16.946
Romania,ROU,"Jul 3, 2020",23.392
Romania,ROU,"Jul 4, 2020",21.832
Romania,ROU,"Jul 5, 2020",21.624
Romania,ROU,"Jul 6, 2020",20.325
Romania,ROU,"Jul 7, 2020",12.995
Romania,ROU,"Jul 8, 2020",20.637
Romania,ROU,"Jul 9, 2020",28.85
Romania,ROU,"Jul 10, 2020",31.917
Romania,ROU,"Jul 11, 2020",30.773
Romania,ROU,"Jul 12, 2020",36.283
Romania,ROU,"Jul 13, 2020",23.703
Romania,ROU,"Jul 14, 2020",21.468
Romania,ROU,"Jul 15, 2020",33.112
Romania,ROU,"Jul 16, 2020",33.32
Romania,ROU,"Jul 17, 2020",40.389
Romania,ROU,"Jul 18, 2020",41.533
Romania,ROU,"Jul 19, 2020",46.211
Romania,ROU,"Jul 20, 2020",39.87
Romania,ROU,"Jul 21, 2020",35.399
Romania,ROU,"Jul 22, 2020",51.669
Romania,ROU,"Jul 23, 2020",53.541
Romania,ROU,"Jul 24, 2020",57.803
Romania,ROU,"Jul 25, 2020",58.167
Romania,ROU,"Jul 26, 2020",66.744
Russia,RUS,"Dec 31, 2019",0
Russia,RUS,"Jan 1, 2020",0
Russia,RUS,"Jan 2, 2020",0
Russia,RUS,"Jan 3, 2020",0
Russia,RUS,"Jan 4, 2020",0
Russia,RUS,"Jan 5, 2020",0
Russia,RUS,"Jan 6, 2020",0
Russia,RUS,"Jan 7, 2020",0
Russia,RUS,"Jan 8, 2020",0
Russia,RUS,"Jan 9, 2020",0
Russia,RUS,"Jan 10, 2020",0
Russia,RUS,"Jan 11, 2020",0
Russia,RUS,"Jan 12, 2020",0
Russia,RUS,"Jan 13, 2020",0
Russia,RUS,"Jan 14, 2020",0
Russia,RUS,"Jan 15, 2020",0
Russia,RUS,"Jan 16, 2020",0
Russia,RUS,"Jan 17, 2020",0
Russia,RUS,"Jan 18, 2020",0
Russia,RUS,"Jan 19, 2020",0
Russia,RUS,"Jan 20, 2020",0
Russia,RUS,"Jan 21, 2020",0
Russia,RUS,"Jan 22, 2020",0
Russia,RUS,"Jan 23, 2020",0
Russia,RUS,"Jan 24, 2020",0
Russia,RUS,"Jan 25, 2020",0
Russia,RUS,"Jan 26, 2020",0
Russia,RUS,"Jan 27, 2020",0
Russia,RUS,"Jan 28, 2020",0
Russia,RUS,"Jan 29, 2020",0
Russia,RUS,"Jan 30, 2020",0
Russia,RUS,"Jan 31, 2020",0
Russia,RUS,"Feb 1, 2020",0.014
Russia,RUS,"Feb 2, 2020",0
Russia,RUS,"Feb 3, 2020",0
Russia,RUS,"Feb 4, 2020",0
Russia,RUS,"Feb 5, 2020",0
Russia,RUS,"Feb 6, 2020",0
Russia,RUS,"Feb 7, 2020",0
Russia,RUS,"Feb 8, 2020",0
Russia,RUS,"Feb 9, 2020",0
Russia,RUS,"Feb 10, 2020",0
Russia,RUS,"Feb 11, 2020",0
Russia,RUS,"Feb 12, 2020",0
Russia,RUS,"Feb 13, 2020",0
Russia,RUS,"Feb 14, 2020",0
Russia,RUS,"Feb 15, 2020",0
Russia,RUS,"Feb 16, 2020",0
Russia,RUS,"Feb 17, 2020",0
Russia,RUS,"Feb 18, 2020",0
Russia,RUS,"Feb 19, 2020",0
Russia,RUS,"Feb 20, 2020",0
Russia,RUS,"Feb 21, 2020",0
Russia,RUS,"Feb 22, 2020",0
Russia,RUS,"Feb 23, 2020",0
Russia,RUS,"Feb 24, 2020",0
Russia,RUS,"Feb 25, 2020",0
Russia,RUS,"Feb 26, 2020",0
Russia,RUS,"Feb 27, 2020",0
Russia,RUS,"Feb 28, 2020",0
Russia,RUS,"Feb 29, 2020",0
Russia,RUS,"Mar 1, 2020",0
Russia,RUS,"Mar 2, 2020",0
Russia,RUS,"Mar 3, 2020",0.007
Russia,RUS,"Mar 4, 2020",0.007
Russia,RUS,"Mar 5, 2020",0
Russia,RUS,"Mar 6, 2020",0
Russia,RUS,"Mar 7, 2020",0.041
Russia,RUS,"Mar 8, 2020",0
Russia,RUS,"Mar 9, 2020",0
Russia,RUS,"Mar 10, 2020",0
Russia,RUS,"Mar 11, 2020",0
Russia,RUS,"Mar 12, 2020",0.103
Russia,RUS,"Mar 13, 2020",0.034
Russia,RUS,"Mar 14, 2020",0.103
Russia,RUS,"Mar 15, 2020",0.096
Russia,RUS,"Mar 16, 2020",0.027
Russia,RUS,"Mar 17, 2020",0.206
Russia,RUS,"Mar 18, 2020",0.144
Russia,RUS,"Mar 19, 2020",0.226
Russia,RUS,"Mar 20, 2020",0.356
Russia,RUS,"Mar 21, 2020",0.37
Russia,RUS,"Mar 22, 2020",0.363
Russia,RUS,"Mar 23, 2020",0.905
Russia,RUS,"Mar 24, 2020",0
Russia,RUS,"Mar 25, 2020",0.391
Russia,RUS,"Mar 26, 2020",1.117
Russia,RUS,"Mar 27, 2020",1.247
Russia,RUS,"Mar 28, 2020",1.343
Russia,RUS,"Mar 29, 2020",1.562
Russia,RUS,"Mar 30, 2020",1.85
Russia,RUS,"Mar 31, 2020",2.069
Russia,RUS,"Apr 1, 2020",3.433
Russia,RUS,"Apr 2, 2020",3.015
Russia,RUS,"Apr 3, 2020",5.283
Russia,RUS,"Apr 4, 2020",4.118
Russia,RUS,"Apr 5, 2020",3.988
Russia,RUS,"Apr 6, 2020",4.509
Russia,RUS,"Apr 7, 2020",6.537
Russia,RUS,"Apr 8, 2020",7.908
Russia,RUS,"Apr 9, 2020",8.052
Russia,RUS,"Apr 10, 2020",9.998
Russia,RUS,"Apr 11, 2020",12.238
Russia,RUS,"Apr 12, 2020",11.423
Russia,RUS,"Apr 13, 2020",14.979
Russia,RUS,"Apr 14, 2020",17.528
Russia,RUS,"Apr 15, 2020",19.009
Russia,RUS,"Apr 16, 2020",23.216
Russia,RUS,"Apr 17, 2020",23.627
Russia,RUS,"Apr 18, 2020",27.889
Russia,RUS,"Apr 19, 2020",32.789
Russia,RUS,"Apr 20, 2020",41.525
Russia,RUS,"Apr 21, 2020",29.246
Russia,RUS,"Apr 22, 2020",38.661
Russia,RUS,"Apr 23, 2020",35.879
Russia,RUS,"Apr 24, 2020",32.713
Russia,RUS,"Apr 25, 2020",40.08
Russia,RUS,"Apr 26, 2020",40.881
Russia,RUS,"Apr 27, 2020",43.588
Russia,RUS,"Apr 28, 2020",42.471
Russia,RUS,"Apr 29, 2020",43.931
Russia,RUS,"Apr 30, 2020",40.025
Russia,RUS,"May 1, 2020",48.645
Russia,RUS,"May 2, 2020",54.36
Russia,RUS,"May 3, 2020",65.941
Russia,RUS,"May 4, 2020",72.861
Russia,RUS,"May 5, 2020",72.505
Russia,RUS,"May 6, 2020",69.223
Russia,RUS,"May 7, 2020",72.354
Russia,RUS,"May 8, 2020",76.959
Russia,RUS,"May 9, 2020",73.314
Russia,RUS,"May 10, 2020",74.122
Russia,RUS,"May 11, 2020",75.459
Russia,RUS,"May 12, 2020",79.871
Russia,RUS,"May 13, 2020",74.684
