Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Portugal,PRT,"Jun 13, 2020",3548.204
Portugal,PRT,"Jun 14, 2020",3575.958
Portugal,PRT,"Jun 15, 2020",3598.22
Portugal,PRT,"Jun 16, 2020",3632.153
Portugal,PRT,"Jun 17, 2020",3661.574
Portugal,PRT,"Jun 18, 2020",3694.526
Portugal,PRT,"Jun 19, 2020",3735.422
Portugal,PRT,"Jun 20, 2020",3772.198
Portugal,PRT,"Jun 21, 2020",3809.171
Portugal,PRT,"Jun 22, 2020",3837.808
Portugal,PRT,"Jun 23, 2020",3863.208
Portugal,PRT,"Jun 24, 2020",3897.042
Portugal,PRT,"Jun 25, 2020",3933.034
Portugal,PRT,"Jun 26, 2020",3963.535
Portugal,PRT,"Jun 27, 2020",4007.764
Portugal,PRT,"Jun 28, 2020",4039.441
Portugal,PRT,"Jun 29, 2020",4084.26
Portugal,PRT,"Jun 30, 2020",4110.347
Portugal,PRT,"Jul 1, 2020",4132.805
Portugal,PRT,"Jul 2, 2020",4163.501
Portugal,PRT,"Jul 3, 2020",4195.668
Portugal,PRT,"Jul 4, 2020",4232.347
Portugal,PRT,"Jul 5, 2020",4272.85
Portugal,PRT,"Jul 6, 2020",4305.017
Portugal,PRT,"Jul 7, 2020",4327.77
Portugal,PRT,"Jul 8, 2020",4355.916
Portugal,PRT,"Jul 9, 2020",4399.361
Portugal,PRT,"Jul 10, 2020",4440.355
Portugal,PRT,"Jul 11, 2020",4479.78
Portugal,PRT,"Jul 12, 2020",4532.934
Portugal,PRT,"Jul 13, 2020",4561.473
Portugal,PRT,"Jul 14, 2020",4591.482
Portugal,PRT,"Jul 15, 2020",4614.333
Portugal,PRT,"Jul 16, 2020",4651.109
Portugal,PRT,"Jul 17, 2020",4684.355
Portugal,PRT,"Jul 18, 2020",4714.954
Portugal,PRT,"Jul 19, 2020",4745.65
Portugal,PRT,"Jul 20, 2020",4769.775
Portugal,PRT,"Jul 21, 2020",4783.015
Portugal,PRT,"Jul 22, 2020",4795.47
Portugal,PRT,"Jul 23, 2020",4820.184
Portugal,PRT,"Jul 24, 2020",4842.642
Portugal,PRT,"Jul 25, 2020",4873.338
Portugal,PRT,"Jul 26, 2020",4899.131
Puerto Rico,PRI,"Mar 28, 2020",22.371
Puerto Rico,PRI,"Mar 29, 2020",34.955
Puerto Rico,PRI,"Mar 30, 2020",44.393
Puerto Rico,PRI,"Mar 31, 2020",60.821
Puerto Rico,PRI,"Apr 1, 2020",83.542
Puerto Rico,PRI,"Apr 2, 2020",99.971
Puerto Rico,PRI,"Apr 3, 2020",110.457
Puerto Rico,PRI,"Apr 4, 2020",132.129
Puerto Rico,PRI,"Apr 5, 2020",157.996
Puerto Rico,PRI,"Apr 6, 2020",166.035
Puerto Rico,PRI,"Apr 7, 2020",179.318
Puerto Rico,PRI,"Apr 8, 2020",200.291
Puerto Rico,PRI,"Apr 9, 2020",216.72
Puerto Rico,PRI,"Apr 10, 2020",238.741
Puerto Rico,PRI,"Apr 11, 2020",253.422
Puerto Rico,PRI,"Apr 12, 2020",275.444
Puerto Rico,PRI,"Apr 13, 2020",313.544
Puerto Rico,PRI,"Apr 14, 2020",315.642
Puerto Rico,PRI,"Apr 15, 2020",322.633
Puerto Rico,PRI,"Apr 16, 2020",340.459
Puerto Rico,PRI,"Apr 17, 2020",364.578
Puerto Rico,PRI,"Apr 18, 2020",373.317
Puerto Rico,PRI,"Apr 19, 2020",390.794
Puerto Rico,PRI,"Apr 20, 2020",424.001
Puerto Rico,PRI,"Apr 21, 2020",437.634
Puerto Rico,PRI,"Apr 22, 2020",437.634
Puerto Rico,PRI,"Apr 23, 2020",437.634
Puerto Rico,PRI,"Apr 24, 2020",437.634
Puerto Rico,PRI,"Apr 25, 2020",446.023
Puerto Rico,PRI,"Apr 26, 2020",456.859
Puerto Rico,PRI,"Apr 27, 2020",479.23
Puerto Rico,PRI,"Apr 28, 2020",485.522
Puerto Rico,PRI,"Apr 29, 2020",489.367
Puerto Rico,PRI,"Apr 30, 2020",500.902
Puerto Rico,PRI,"May 1, 2020",537.954
Puerto Rico,PRI,"May 2, 2020",550.538
Puerto Rico,PRI,"May 3, 2020",614.155
Puerto Rico,PRI,"May 4, 2020",631.982
Puerto Rico,PRI,"May 5, 2020",644.216
Puerto Rico,PRI,"May 6, 2020",672.53
Puerto Rico,PRI,"May 7, 2020",687.91
Puerto Rico,PRI,"May 8, 2020",709.931
Puerto Rico,PRI,"May 9, 2020",753.625
Puerto Rico,PRI,"May 10, 2020",759.567
Puerto Rico,PRI,"May 11, 2020",768.306
Puerto Rico,PRI,"May 12, 2020",788.58
Puerto Rico,PRI,"May 13, 2020",803.61
Puerto Rico,PRI,"May 14, 2020",814.097
Puerto Rico,PRI,"May 15, 2020",848.352
Puerto Rico,PRI,"May 16, 2020",888.55
Puerto Rico,PRI,"May 17, 2020",904.979
Puerto Rico,PRI,"May 18, 2020",924.903
Puerto Rico,PRI,"May 19, 2020",947.274
Puerto Rico,PRI,"May 20, 2020",980.481
Puerto Rico,PRI,"May 21, 2020",1001.804
Puerto Rico,PRI,"May 22, 2020",1018.232
Puerto Rico,PRI,"May 23, 2020",1059.129
Puerto Rico,PRI,"May 24, 2020",1083.598
Puerto Rico,PRI,"May 25, 2020",1114.708
Puerto Rico,PRI,"May 26, 2020",1139.525
Puerto Rico,PRI,"May 27, 2020",1161.897
Puerto Rico,PRI,"May 28, 2020",1187.413
Puerto Rico,PRI,"May 29, 2020",1218.523
Puerto Rico,PRI,"May 30, 2020",1274.8
Puerto Rico,PRI,"May 31, 2020",1299.618
Puerto Rico,PRI,"Jun 1, 2020",1319.892
Puerto Rico,PRI,"Jun 2, 2020",1353.798
Puerto Rico,PRI,"Jun 3, 2020",1375.47
Puerto Rico,PRI,"Jun 4, 2020",1406.23
Puerto Rico,PRI,"Jun 5, 2020",1575.761
Puerto Rico,PRI,"Jun 6, 2020",1614.91
Puerto Rico,PRI,"Jun 7, 2020",1718.027
Puerto Rico,PRI,"Jun 8, 2020",1742.495
Puerto Rico,PRI,"Jun 9, 2020",1763.818
Puerto Rico,PRI,"Jun 10, 2020",1812.405
Puerto Rico,PRI,"Jun 11, 2020",1862.74
Puerto Rico,PRI,"Jun 12, 2020",1870.779
Puerto Rico,PRI,"Jun 13, 2020",1935.096
Puerto Rico,PRI,"Jun 14, 2020",1988.926
Puerto Rico,PRI,"Jun 15, 2020",2031.222
Puerto Rico,PRI,"Jun 16, 2020",2058.836
Puerto Rico,PRI,"Jun 17, 2020",2080.158
Puerto Rico,PRI,"Jun 18, 2020",2098.335
Puerto Rico,PRI,"Jun 19, 2020",2136.086
Puerto Rico,PRI,"Jun 20, 2020",2136.086
Puerto Rico,PRI,"Jun 21, 2020",2259.127
Puerto Rico,PRI,"Jun 22, 2020",2280.799
Puerto Rico,PRI,"Jun 23, 2020",2294.431
Puerto Rico,PRI,"Jun 24, 2020",2336.726
Puerto Rico,PRI,"Jun 25, 2020",2383.915
Puerto Rico,PRI,"Jun 26, 2020",2403.839
Puerto Rico,PRI,"Jun 27, 2020",2419.569
Puerto Rico,PRI,"Jun 28, 2020",2469.904
Puerto Rico,PRI,"Jun 29, 2020",2512.898
Puerto Rico,PRI,"Jun 30, 2020",2534.221
Puerto Rico,PRI,"Jul 1, 2020",2609.373
Puerto Rico,PRI,"Jul 2, 2020",2634.541
Puerto Rico,PRI,"Jul 3, 2020",2659.359
Puerto Rico,PRI,"Jul 4, 2020",2685.575
Puerto Rico,PRI,"Jul 5, 2020",2686.973
Puerto Rico,PRI,"Jul 6, 2020",2767.019
Puerto Rico,PRI,"Jul 7, 2020",3000.867
Puerto Rico,PRI,"Jul 8, 2020",3045.959
Puerto Rico,PRI,"Jul 9, 2020",3112.373
Puerto Rico,PRI,"Jul 10, 2020",3112.373
Puerto Rico,PRI,"Jul 11, 2020",3249.395
Puerto Rico,PRI,"Jul 12, 2020",3332.238
Puerto Rico,PRI,"Jul 13, 2020",3432.908
Puerto Rico,PRI,"Jul 14, 2020",3498.972
Puerto Rico,PRI,"Jul 15, 2020",3538.471
Puerto Rico,PRI,"Jul 16, 2020",3627.955
Puerto Rico,PRI,"Jul 17, 2020",3696.117
Puerto Rico,PRI,"Jul 18, 2020",3886.97
Puerto Rico,PRI,"Jul 19, 2020",4003.37
Puerto Rico,PRI,"Jul 20, 2020",4216.594
Puerto Rico,PRI,"Jul 21, 2020",4355.714
Puerto Rico,PRI,"Jul 22, 2020",4523.147
Puerto Rico,PRI,"Jul 23, 2020",4557.403
Puerto Rico,PRI,"Jul 24, 2020",4709.456
Puerto Rico,PRI,"Jul 25, 2020",4882.133
Puerto Rico,PRI,"Jul 26, 2020",5082.423
Qatar,QAT,"Dec 31, 2019",0
Qatar,QAT,"Jan 1, 2020",0
Qatar,QAT,"Jan 2, 2020",0
Qatar,QAT,"Jan 3, 2020",0
Qatar,QAT,"Jan 4, 2020",0
Qatar,QAT,"Jan 5, 2020",0
Qatar,QAT,"Jan 6, 2020",0
Qatar,QAT,"Jan 7, 2020",0
Qatar,QAT,"Jan 8, 2020",0
Qatar,QAT,"Jan 9, 2020",0
Qatar,QAT,"Jan 10, 2020",0
Qatar,QAT,"Jan 11, 2020",0
Qatar,QAT,"Jan 12, 2020",0
Qatar,QAT,"Jan 13, 2020",0
Qatar,QAT,"Jan 14, 2020",0
Qatar,QAT,"Jan 15, 2020",0
Qatar,QAT,"Jan 16, 2020",0
Qatar,QAT,"Jan 17, 2020",0
Qatar,QAT,"Jan 18, 2020",0
Qatar,QAT,"Jan 19, 2020",0
Qatar,QAT,"Jan 20, 2020",0
Qatar,QAT,"Jan 21, 2020",0
Qatar,QAT,"Jan 22, 2020",0
Qatar,QAT,"Jan 23, 2020",0
Qatar,QAT,"Jan 24, 2020",0
Qatar,QAT,"Jan 25, 2020",0
Qatar,QAT,"Jan 26, 2020",0
Qatar,QAT,"Jan 27, 2020",0
Qatar,QAT,"Jan 28, 2020",0
Qatar,QAT,"Jan 29, 2020",0
Qatar,QAT,"Jan 30, 2020",0
Qatar,QAT,"Jan 31, 2020",0
Qatar,QAT,"Feb 1, 2020",0
Qatar,QAT,"Feb 2, 2020",0
Qatar,QAT,"Feb 3, 2020",0
Qatar,QAT,"Feb 4, 2020",0
Qatar,QAT,"Feb 5, 2020",0
Qatar,QAT,"Feb 6, 2020",0
Qatar,QAT,"Feb 7, 2020",0
Qatar,QAT,"Feb 8, 2020",0
Qatar,QAT,"Feb 9, 2020",0
Qatar,QAT,"Feb 10, 2020",0
Qatar,QAT,"Feb 11, 2020",0
Qatar,QAT,"Feb 12, 2020",0
Qatar,QAT,"Feb 13, 2020",0
Qatar,QAT,"Feb 14, 2020",0
Qatar,QAT,"Feb 15, 2020",0
Qatar,QAT,"Feb 16, 2020",0
Qatar,QAT,"Feb 17, 2020",0
Qatar,QAT,"Feb 18, 2020",0
Qatar,QAT,"Feb 19, 2020",0
Qatar,QAT,"Feb 20, 2020",0
Qatar,QAT,"Feb 21, 2020",0
Qatar,QAT,"Feb 22, 2020",0
Qatar,QAT,"Feb 23, 2020",0
Qatar,QAT,"Feb 24, 2020",0
Qatar,QAT,"Feb 25, 2020",0
Qatar,QAT,"Feb 26, 2020",0
Qatar,QAT,"Feb 27, 2020",0
Qatar,QAT,"Feb 28, 2020",0
Qatar,QAT,"Feb 29, 2020",0
Qatar,QAT,"Mar 1, 2020",0.347
Qatar,QAT,"Mar 2, 2020",1.041
Qatar,QAT,"Mar 4, 2020",2.777
Qatar,QAT,"Mar 7, 2020",3.818
Qatar,QAT,"Mar 8, 2020",4.165
Qatar,QAT,"Mar 9, 2020",5.206
Qatar,QAT,"Mar 10, 2020",6.248
Qatar,QAT,"Mar 11, 2020",8.33
Qatar,QAT,"Mar 12, 2020",90.939
Qatar,QAT,"Mar 14, 2020",111.07
Qatar,QAT,"Mar 15, 2020",116.971
Qatar,QAT,"Mar 16, 2020",139.185
Qatar,QAT,"Mar 17, 2020",152.374
Qatar,QAT,"Mar 18, 2020",153.416
Qatar,QAT,"Mar 19, 2020",156.887
Qatar,QAT,"Mar 20, 2020",159.663
Qatar,QAT,"Mar 21, 2020",163.134
Qatar,QAT,"Mar 22, 2020",166.952
Qatar,QAT,"Mar 23, 2020",171.465
Qatar,QAT,"Mar 24, 2020",173.894
Qatar,QAT,"Mar 25, 2020",182.572
Qatar,QAT,"Mar 26, 2020",186.39
Qatar,QAT,"Mar 27, 2020",190.555
Qatar,QAT,"Mar 28, 2020",195.067
Qatar,QAT,"Mar 29, 2020",204.786
Qatar,QAT,"Mar 30, 2020",220.058
Qatar,QAT,"Mar 31, 2020",240.536
Qatar,QAT,"Apr 1, 2020",271.081
Qatar,QAT,"Apr 2, 2020",289.824
Qatar,QAT,"Apr 3, 2020",329.393
Qatar,QAT,"Apr 4, 2020",329.393
Qatar,QAT,"Apr 5, 2020",459.9
Qatar,QAT,"Apr 6, 2020",556.74
Qatar,QAT,"Apr 7, 2020",635.877
Qatar,QAT,"Apr 8, 2020",713.973
Qatar,QAT,"Apr 9, 2020",767.079
Qatar,QAT,"Apr 10, 2020",824.696
Qatar,QAT,"Apr 11, 2020",871.901
Qatar,QAT,"Apr 12, 2020",946.874
Qatar,QAT,"Apr 13, 2020",1033.994
Qatar,QAT,"Apr 14, 2020",1121.462
Qatar,QAT,"Apr 15, 2020",1189.84
Qatar,QAT,"Apr 16, 2020",1288.068
Qatar,QAT,"Apr 17, 2020",1424.129
Qatar,QAT,"Apr 18, 2020",1618.502
Qatar,QAT,"Apr 19, 2020",1738.249
Qatar,QAT,"Apr 20, 2020",1890.971
Qatar,QAT,"Apr 21, 2020",2087.773
Qatar,QAT,"Apr 22, 2020",2267.568
Qatar,QAT,"Apr 23, 2020",2478.602
Qatar,QAT,"Apr 24, 2020",2694.841
Qatar,QAT,"Apr 25, 2020",2958.98
Qatar,QAT,"Apr 26, 2020",3248.11
Qatar,QAT,"Apr 27, 2020",3570.561
Qatar,QAT,"Apr 28, 2020",3902.73
Qatar,QAT,"Apr 29, 2020",4137.713
Qatar,QAT,"Apr 30, 2020",4360.895
Qatar,QAT,"May 1, 2020",4654.19
Qatar,QAT,"May 2, 2020",4892.644
Qatar,QAT,"May 3, 2020",5161.989
Qatar,QAT,"May 4, 2020",5397.666
Qatar,QAT,"May 5, 2020",5619.807
Qatar,QAT,"May 6, 2020",5949.893
Qatar,QAT,"May 7, 2020",6237.982
Qatar,QAT,"May 8, 2020",6556.615
Qatar,QAT,"May 9, 2020",7011.655
Qatar,QAT,"May 10, 2020",7403.872
Qatar,QAT,"May 11, 2020",7816.568
Qatar,QAT,"May 12, 2020",8199.413
Qatar,QAT,"May 13, 2020",8729.079
Qatar,QAT,"May 14, 2020",9211.54
Qatar,QAT,"May 15, 2020",9813.055
Qatar,QAT,"May 16, 2020",10213.255
Qatar,QAT,"May 17, 2020",10750.21
Qatar,QAT,"May 18, 2020",11316.668
Qatar,QAT,"May 19, 2020",11790.452
Qatar,QAT,"May 20, 2020",12358.646
Qatar,QAT,"May 21, 2020",12876.164
Qatar,QAT,"May 22, 2020",13415.548
Qatar,QAT,"May 23, 2020",14050.731
Qatar,QAT,"May 24, 2020",14651.899
Qatar,QAT,"May 25, 2020",15172.888
Qatar,QAT,"May 26, 2020",15780.65
Qatar,QAT,"May 27, 2020",16385.289
Qatar,QAT,"May 28, 2020",16989.233
Qatar,QAT,"May 29, 2020",17671.968
Qatar,QAT,"May 30, 2020",18363.727
Qatar,QAT,"May 31, 2020",19181.135
Qatar,QAT,"Jun 1, 2020",19753.146
Qatar,QAT,"Jun 2, 2020",20281.771
Qatar,QAT,"Jun 3, 2020",20915.566
Qatar,QAT,"Jun 4, 2020",21575.392
Qatar,QAT,"Jun 5, 2020",22124.149
Qatar,QAT,"Jun 6, 2020",22732.952
Qatar,QAT,"Jun 7, 2020",23323.013
Qatar,QAT,"Jun 8, 2020",23876.629
Qatar,QAT,"Jun 9, 2020",24351.454
Qatar,QAT,"Jun 10, 2020",24948.804
Qatar,QAT,"Jun 11, 2020",25544.418
Qatar,QAT,"Jun 12, 2020",26056.729
Qatar,QAT,"Jun 13, 2020",26583.271
Qatar,QAT,"Jun 14, 2020",27217.76
Qatar,QAT,"Jun 15, 2020",27629.414
Qatar,QAT,"Jun 16, 2020",28071.613
Qatar,QAT,"Jun 17, 2020",28488.473
Qatar,QAT,"Jun 18, 2020",28869.236
Qatar,QAT,"Jun 19, 2020",29309.004
Qatar,QAT,"Jun 20, 2020",29663.388
Qatar,QAT,"Jun 21, 2020",30019.507
Qatar,QAT,"Jun 22, 2020",30325.297
Qatar,QAT,"Jun 23, 2020",30684.193
Qatar,QAT,"Jun 24, 2020",31092.376
Qatar,QAT,"Jun 25, 2020",31508.542
Qatar,QAT,"Jun 26, 2020",31876.462
Qatar,QAT,"Jun 27, 2020",32204.814
Qatar,QAT,"Jun 28, 2020",32509.91
Qatar,QAT,"Jun 29, 2020",32770.23
Qatar,QAT,"Jun 30, 2020",33010.767
Qatar,QAT,"Jul 1, 2020",33351.614
Qatar,QAT,"Jul 2, 2020",33669.205
Qatar,QAT,"Jul 3, 2020",33979.508
Qatar,QAT,"Jul 4, 2020",34241.911
Qatar,QAT,"Jul 5, 2020",34425.871
Qatar,QAT,"Jul 6, 2020",34639.681
Qatar,QAT,"Jul 7, 2020",34829.195
Qatar,QAT,"Jul 8, 2020",35037.451
Qatar,QAT,"Jul 9, 2020",35248.485
Qatar,QAT,"Jul 10, 2020",35441.817
Qatar,QAT,"Jul 11, 2020",35622.306
Qatar,QAT,"Jul 12, 2020",35795.159
Qatar,QAT,"Jul 13, 2020",35958.293
Qatar,QAT,"Jul 14, 2020",36103.379
Qatar,QAT,"Jul 15, 2020",36282.826
Qatar,QAT,"Jul 16, 2020",36439.019
Qatar,QAT,"Jul 17, 2020",36600.071
Qatar,QAT,"Jul 18, 2020",36756.61
Qatar,QAT,"Jul 19, 2020",36898.919
Qatar,QAT,"Jul 20, 2020",37016.931
Qatar,QAT,"Jul 21, 2020",37151.951
Qatar,QAT,"Jul 22, 2020",37288.359
Qatar,QAT,"Jul 23, 2020",37441.428
Qatar,QAT,"Jul 24, 2020",37570.894
Qatar,QAT,"Jul 25, 2020",37707.649
Qatar,QAT,"Jul 26, 2020",37845.793
Romania,ROU,"Dec 31, 2019",0
Romania,ROU,"Jan 1, 2020",0
Romania,ROU,"Jan 2, 2020",0
Romania,ROU,"Jan 3, 2020",0
Romania,ROU,"Jan 4, 2020",0
Romania,ROU,"Jan 5, 2020",0
Romania,ROU,"Jan 6, 2020",0
Romania,ROU,"Jan 7, 2020",0
Romania,ROU,"Jan 8, 2020",0
Romania,ROU,"Jan 9, 2020",0
Romania,ROU,"Jan 10, 2020",0
Romania,ROU,"Jan 11, 2020",0
Romania,ROU,"Jan 12, 2020",0
Romania,ROU,"Jan 13, 2020",0
Romania,ROU,"Jan 14, 2020",0
Romania,ROU,"Jan 15, 2020",0
Romania,ROU,"Jan 16, 2020",0
Romania,ROU,"Jan 17, 2020",0
Romania,ROU,"Jan 18, 2020",0
Romania,ROU,"Jan 19, 2020",0
Romania,ROU,"Jan 20, 2020",0
Romania,ROU,"Jan 21, 2020",0
Romania,ROU,"Jan 22, 2020",0
Romania,ROU,"Jan 23, 2020",0
Romania,ROU,"Jan 24, 2020",0
Romania,ROU,"Jan 25, 2020",0
Romania,ROU,"Jan 26, 2020",0
Romania,ROU,"Jan 27, 2020",0
Romania,ROU,"Jan 28, 2020",0
Romania,ROU,"Jan 29, 2020",0
Romania,ROU,"Jan 30, 2020",0
Romania,ROU,"Jan 31, 2020",0
Romania,ROU,"Feb 1, 2020",0
Romania,ROU,"Feb 2, 2020",0
Romania,ROU,"Feb 3, 2020",0
Romania,ROU,"Feb 4, 2020",0
Romania,ROU,"Feb 5, 2020",0
Romania,ROU,"Feb 6, 2020",0
Romania,ROU,"Feb 7, 2020",0
Romania,ROU,"Feb 8, 2020",0
Romania,ROU,"Feb 9, 2020",0
Romania,ROU,"Feb 10, 2020",0
Romania,ROU,"Feb 11, 2020",0
Romania,ROU,"Feb 12, 2020",0
Romania,ROU,"Feb 13, 2020",0
Romania,ROU,"Feb 14, 2020",0
Romania,ROU,"Feb 15, 2020",0
Romania,ROU,"Feb 16, 2020",0
Romania,ROU,"Feb 17, 2020",0
Romania,ROU,"Feb 18, 2020",0
Romania,ROU,"Feb 19, 2020",0
Romania,ROU,"Feb 20, 2020",0
Romania,ROU,"Feb 21, 2020",0
Romania,ROU,"Feb 22, 2020",0
Romania,ROU,"Feb 23, 2020",0
Romania,ROU,"Feb 24, 2020",0
Romania,ROU,"Feb 25, 2020",0
Romania,ROU,"Feb 26, 2020",0
Romania,ROU,"Feb 27, 2020",0.052
Romania,ROU,"Feb 28, 2020",0.052
Romania,ROU,"Feb 29, 2020",0.156
Romania,ROU,"Mar 1, 2020",0.156
Romania,ROU,"Mar 2, 2020",0.156
Romania,ROU,"Mar 4, 2020",0.208
Romania,ROU,"Mar 6, 2020",0.312
Romania,ROU,"Mar 7, 2020",0.364
Romania,ROU,"Mar 8, 2020",0.676
Romania,ROU,"Mar 9, 2020",0.78
Romania,ROU,"Mar 10, 2020",0.884
Romania,ROU,"Mar 11, 2020",1.3
Romania,ROU,"Mar 12, 2020",2.339
Romania,ROU,"Mar 13, 2020",3.327
Romania,ROU,"Mar 14, 2020",4.626
Romania,ROU,"Mar 15, 2020",5.874
Romania,ROU,"Mar 16, 2020",7.225
Romania,ROU,"Mar 17, 2020",9.565
Romania,ROU,"Mar 18, 2020",11.28
Romania,ROU,"Mar 19, 2020",13.515
Romania,ROU,"Mar 20, 2020",14.399
Romania,ROU,"Mar 21, 2020",16.01
Romania,ROU,"Mar 22, 2020",19.077
Romania,ROU,"Mar 23, 2020",22.508
Romania,ROU,"Mar 24, 2020",29.941
Romania,ROU,"Mar 25, 2020",39.61
Romania,ROU,"Mar 26, 2020",47.095
Romania,ROU,"Mar 27, 2020",53.489
Romania,ROU,"Mar 28, 2020",67.16
Romania,ROU,"Mar 29, 2020",75.477
Romania,ROU,"Mar 30, 2020",91.487
Romania,ROU,"Mar 31, 2020",101.468
Romania,ROU,"Apr 1, 2020",116.698
Romania,ROU,"Apr 2, 2020",127.874
Romania,ROU,"Apr 3, 2020",142.325
Romania,ROU,"Apr 4, 2020",165.457
Romania,ROU,"Apr 5, 2020",187.808
Romania,ROU,"Apr 6, 2020",200.856
Romania,ROU,"Apr 7, 2020",210.888
Romania,ROU,"Apr 8, 2020",229.601
Romania,ROU,"Apr 9, 2020",247.483
Romania,ROU,"Apr 10, 2020",270.407
Romania,ROU,"Apr 11, 2020",284.182
Romania,ROU,"Apr 12, 2020",311.368
Romania,ROU,"Apr 13, 2020",327.482
Romania,ROU,"Apr 14, 2020",344.792
Romania,ROU,"Apr 15, 2020",357.579
Romania,ROU,"Apr 16, 2020",375.097
Romania,ROU,"Apr 17, 2020",400.62
Romania,ROU,"Apr 18, 2020",419.333
Romania,ROU,"Apr 19, 2020",437.579
Romania,ROU,"Apr 20, 2020",454.629
Romania,ROU,"Apr 21, 2020",464.505
Romania,ROU,"Apr 22, 2020",480.411
Romania,ROU,"Apr 23, 2020",504.739
Romania,ROU,"Apr 24, 2020",524.803
Romania,ROU,"Apr 25, 2020",541.489
Romania,ROU,"Apr 26, 2020",552.821
Romania,ROU,"Apr 27, 2020",573.666
Romania,ROU,"Apr 28, 2020",589.416
Romania,ROU,"Apr 29, 2020",603.815
Romania,ROU,"Apr 30, 2020",622.632
Romania,ROU,"May 1, 2020",636.251
Romania,ROU,"May 2, 2020",653.249
Romania,ROU,"May 3, 2020",661.826
Romania,ROU,"May 4, 2020",684.23
Romania,ROU,"May 5, 2020",702.372
Romania,ROU,"May 6, 2020",719.265
Romania,ROU,"May 7, 2020",733.3
Romania,ROU,"May 8, 2020",753.677
Romania,ROU,"May 9, 2020",769.895
Romania,ROU,"May 10, 2020",786.529
Romania,ROU,"May 11, 2020",798.537
Romania,ROU,"May 12, 2020",810.285
Romania,ROU,"May 13, 2020",820.161
Romania,ROU,"May 14, 2020",831.805
Romania,ROU,"May 15, 2020",844.54
Romania,ROU,"May 16, 2020",854.417
Romania,ROU,"May 17, 2020",868.296
Romania,ROU,"May 18, 2020",876.977
Romania,ROU,"May 19, 2020",885.554
Romania,ROU,"May 20, 2020",893.611
Romania,ROU,"May 21, 2020",903.799
Romania,ROU,"May 22, 2020",914.091
Romania,ROU,"May 23, 2020",920.693
Romania,ROU,"May 24, 2020",928.23
Romania,ROU,"May 25, 2020",939.302
Romania,ROU,"May 26, 2020",950.374
Romania,ROU,"May 27, 2020",957.964
Romania,ROU,"May 28, 2020",966.541
Romania,ROU,"May 29, 2020",976.781
Romania,ROU,"May 30, 2020",986.709
Romania,ROU,"May 31, 2020",994.558
Romania,ROU,"Jun 1, 2020",1001.004
Romania,ROU,"Jun 2, 2020",1008.334
Romania,ROU,"Jun 3, 2020",1014.519
Romania,ROU,"Jun 4, 2020",1022.42
Romania,ROU,"Jun 5, 2020",1034.792
Romania,ROU,"Jun 6, 2020",1044.98
Romania,ROU,"Jun 7, 2020",1054.701
Romania,ROU,"Jun 8, 2020",1064.525
Romania,ROU,"Jun 9, 2020",1071.023
Romania,ROU,"Jun 10, 2020",1078.56
Romania,ROU,"Jun 11, 2020",1088.749
Romania,ROU,"Jun 12, 2020",1101.068
Romania,ROU,"Jun 13, 2020",1112.608
Romania,ROU,"Jun 14, 2020",1126.903
Romania,ROU,"Jun 15, 2020",1143.537
Romania,ROU,"Jun 16, 2020",1152.166
Romania,ROU,"Jun 17, 2020",1165.161
Romania,ROU,"Jun 18, 2020",1183.095
Romania,ROU,"Jun 19, 2020",1199.729
Romania,ROU,"Jun 20, 2020",1216.363
Romania,ROU,"Jun 21, 2020",1233.517
Romania,ROU,"Jun 22, 2020",1249.891
Romania,ROU,"Jun 23, 2020",1262.678
Romania,ROU,"Jun 24, 2020",1273.802
Romania,ROU,"Jun 25, 2020",1290.488
Romania,ROU,"Jun 26, 2020",1314.4
Romania,ROU,"Jun 27, 2020",1335.764
Romania,ROU,"Jun 28, 2020",1352.658
Romania,ROU,"Jun 29, 2020",1367.784
Romania,ROU,"Jun 30, 2020",1381.767
Romania,ROU,"Jul 1, 2020",1401.936
Romania,ROU,"Jul 2, 2020",1418.882
Romania,ROU,"Jul 3, 2020",1442.274
Romania,ROU,"Jul 4, 2020",1464.106
Romania,ROU,"Jul 5, 2020",1485.73
Romania,ROU,"Jul 6, 2020",1506.055
Romania,ROU,"Jul 7, 2020",1519.05
Romania,ROU,"Jul 8, 2020",1539.687
Romania,ROU,"Jul 9, 2020",1568.536
Romania,ROU,"Jul 10, 2020",1600.453
Romania,ROU,"Jul 11, 2020",1631.226
Romania,ROU,"Jul 12, 2020",1667.509
Romania,ROU,"Jul 13, 2020",1691.212
Romania,ROU,"Jul 14, 2020",1712.68
Romania,ROU,"Jul 15, 2020",1745.792
Romania,ROU,"Jul 16, 2020",1779.112
Romania,ROU,"Jul 17, 2020",1819.502
Romania,ROU,"Jul 18, 2020",1861.035
Romania,ROU,"Jul 19, 2020",1907.246
Romania,ROU,"Jul 20, 2020",1947.116
Romania,ROU,"Jul 21, 2020",1982.515
Romania,ROU,"Jul 22, 2020",2034.185
Romania,ROU,"Jul 23, 2020",2087.726
Romania,ROU,"Jul 24, 2020",2145.529
Romania,ROU,"Jul 25, 2020",2203.696
Romania,ROU,"Jul 26, 2020",2270.44
Russia,RUS,"Dec 31, 2019",0
Russia,RUS,"Jan 1, 2020",0
Russia,RUS,"Jan 2, 2020",0
Russia,RUS,"Jan 3, 2020",0
Russia,RUS,"Jan 4, 2020",0
